process_name,upload_kbps,download_kbps
stremio.exe,40.69140625,52.546875
EpicGamesLauncher.exe,51604.73046875,0.0
steamwebhelper.exe,16720.54638671875,6855.177734375
OUTLOOK.EXE,39342.9541015625,43020.59326171875
opera.exe,48.81298828125,0.1640625
LeagueClientUx.exe,0.0,11.2109375
stremio-runtime.exe,0.0,2048.0
RiotClientServices.exe,0.0,20.91796875
EpicWebHelper.exe,2.66650390625,0.0
LeagueClientUxRender.exe,14.4140625,4.39453125
stremio.exe,37.296875,15.01953125
steam.exe,2.49462890625,0.00732421875
EpicGamesLauncher.exe,2519.9765625,35.15625
steamwebhelper.exe,21376.19287109375,2704.11279296875
opera.exe,11.41796875,6.4453125
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.0,8.78125
stremio-runtime.exe,0.0,2048.0
RiotClientServices.exe,0.0,23.90625
Discord.exe,1.05078125,4.404296875
msedge.exe,0.0,0.1640625
msedgewebview2.exe,0.14453125,0.0
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,36.82421875,13.81640625
steam.exe,2.47998046875,0.00732421875
EpicGamesLauncher.exe,113232.5390625,291.828125
steamwebhelper.exe,305.27001953125,13.431640625
OUTLOOK.EXE,39316.6748046875,43020.59326171875
opera.exe,0.15625,0.1484375
EpicWebHelper.exe,5642.91650390625,17759.078125
LeagueClientUx.exe,0.0,8.38671875
QtWebEngineProcess.exe,0.0,0.4375
stremio-runtime.exe,0.0,4096.0
RiotClientServices.exe,0.0,17.9296875
Discord.exe,0.3359375,2.390625
msedgewebview2.exe,0.0,0.0546875
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,41.94140625,41.61328125
EpicGamesLauncher.exe,39379.23828125,121.234375
steamwebhelper.exe,1906.38525390625,22.51171875
opera.exe,1069440.150390625,110794.47021484375
EpicWebHelper.exe,9.869140625,1.71875
LeagueClientUx.exe,0.1328125,8.3359375
stremio-runtime.exe,0.0,2048.0
RiotClientServices.exe,0.0,17.9296875
Discord.exe,0.109375,0.0546875
msedge.exe,0.2890625,0.0
LeagueClientUxRender.exe,9.609375,2.99609375
stremio.exe,39.55859375,39.64453125
EpicGamesLauncher.exe,2645.83984375,372.87890625
ProxiFyre.exe,16.484375,84.798828125
opera.exe,1069559.841796875,110810.06005859375
LeagueClientUx.exe,0.0,12.19140625
RiotClientServices.exe,0.0,17.9296875
Discord.exe,10.36474609375,2.068359375
EpicWebHelper.exe,37.28125,20.171875
LeagueClientUxRender.exe,14.4140625,4.39453125
svchost.exe,0.7177734375,0.0
stremio.exe,38.62890625,28.349609375
EpicGamesLauncher.exe,5209.919921875,1270.875
opera.exe,0.46875,0.1640625
LeagueClientUx.exe,0.0,8.3359375
stremio-runtime.exe,0.0,2048.0
RiotClientServices.exe,0.0,21.416015625
msedge.exe,1385.25537109375,3440.60888671875
EpicWebHelper.exe,4002.1298828125,11972.37890625
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,10.3994140625,0.0
stremio.exe,35.34375,13.16015625
steam.exe,0.00244140625,0.0
EpicGamesLauncher.exe,25239.837890625,436.3125
OUTLOOK.EXE,98.0,0.0
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.0,8.3203125
RiotClientServices.exe,0.0,23.408203125
Discord.exe,8.08154296875,0.0
EpicWebHelper.exe,62.91796875,40.8984375
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,19.9833984375,0.0
steamwebhelper.exe,24.53515625,0.0
stremio.exe,34.73046875,14.56640625
steam.exe,0.06640625,0.00732421875
EpicGamesLauncher.exe,88341.203125,0.0
OUTLOOK.EXE,196.0,150.951171875
LeagueClient.exe,6.7158203125,0.0
LeagueClientUx.exe,0.1328125,8.3359375
stremio-runtime.exe,0.0,4096.0
steamwebhelper.exe,5380.00341796875,2637.6884765625
Discord.exe,0.14453125,0.0546875
EpicWebHelper.exe,7.4501953125,0.0
msedgewebview2.exe,0.0,0.0546875
LeagueClientUxRender.exe,9.609375,2.99609375
svchost.exe,8.244140625,0.0
stremio.exe,34.59765625,13.01171875
EpicGamesLauncher.exe,2686.6328125,66.41015625
OUTLOOK.EXE,14.0,33.0380859375
opera.exe,0.1640625,0.1640625
LeagueClientUx.exe,0.0,8.1875
stremio-runtime.exe,0.0,2048.0
RiotClientServices.exe,0.0,14.94140625
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,16.244140625,0.0
stremio.exe,40.33984375,22.53662109375
steam.exe,0.00244140625,0.0
EpicGamesLauncher.exe,51493.5234375,10.40625
LeagueClientUx.exe,0.0,8.05859375
stremio-runtime.exe,0.0,2048.0
RiotClientServices.exe,0.0,14.94140625
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,80.244140625,0.0
steamwebhelper.exe,12.34375,340.19140625
stremio.exe,45.91796875,50.744140625
steam.exe,0.07373046875,0.00732421875
EpicGamesLauncher.exe,14600.671875,0.0
opera.exe,0.1640625,0.1640625
LeagueClient.exe,14.7900390625,0.0
LeagueClientUx.exe,5.88671875,58.2421875
QtWebEngineProcess.exe,1416.6630859375,704.91845703125
RiotClientServices.exe,0.0,14.94140625
Discord.exe,1.509765625,5.31396484375
msedge.exe,111.642578125,0.0
LeagueClientUxRender.exe,10.5234375,3.62890625
nvcontainer.exe,0.03125,0.0
stremio.exe,33.078125,44.16796875
steam.exe,1.25244140625,0.00732421875
EpicGamesLauncher.exe,51576.26953125,35.15625
ProxiFyre.exe,16.484375,84.798828125
OUTLOOK.EXE,99.75,0.0
opera.exe,0.15625,0.1484375
LeagueClient.exe,6.77294921875,0.25390625
LeagueClientUx.exe,0.97265625,15.13671875
RiotClientServices.exe,0.0,14.94140625
Discord.exe,343.3994140625,215.87060546875
msedge.exe,0.0,0.109375
LeagueClientUxRender.exe,14.4140625,4.39453125
stremio.exe,17.1328125,9.57421875
EpicGamesLauncher.exe,51525.37890625,10.40625
OUTLOOK.EXE,14.0,81.689453125
LeagueClientUx.exe,0.2109375,8.98828125
RiotClientServices.exe,0.0,14.94140625
Discord.exe,377.43115234375,45.40625
msedgewebview2.exe,0.0,0.0546875
LeagueClientUxRender.exe,21.876953125,2.99609375
steamwebhelper.exe,5853.63232421875,2237.029296875
stremio.exe,20.10546875,32.03515625
steam.exe,0.15380859375,0.00732421875
EpicGamesLauncher.exe,76059.2578125,66.41015625
OUTLOOK.EXE,56.0,0.0
opera.exe,0.0546875,0.12109375
LeagueClientUx.exe,0.0,7.953125
RiotClientServices.exe,0.0,14.94140625
EpicWebHelper.exe,0.0390625,0.15234375
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,1.9482421875,0.0
stremio.exe,16.7890625,9.3515625
EpicGamesLauncher.exe,2293.59375,0.0
ProxiFyre.exe,17.03125,84.798828125
OUTLOOK.EXE,14.0,89.02099609375
LeagueClientUx.exe,0.0,8.4140625
RiotClientServices.exe,0.0,14.94140625
Discord.exe,5.736328125,1.7890625
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,3.1708984375,0.0
steamwebhelper.exe,6068.353515625,2241.61328125
stremio.exe,16.734375,10.61328125
EpicGamesLauncher.exe,2806.515625,413.90625
OUTLOOK.EXE,43.81494140625,0.0
opera.exe,66.384765625,4.37109375
LeagueClient.exe,0.01953125,0.0
LeagueClientUx.exe,0.0,8.3203125
RiotClientServices.exe,0.0,18.92578125
Discord.exe,12.267578125,0.0
msedge.exe,72.1845703125,0.109375
EpicWebHelper.exe,1959.1357421875,5974.115234375
msedgewebview2.exe,0.1640625,0.109375
LeagueClientUxRender.exe,15.669921875,2.9296875
stremio.exe,17.265625,9.6484375
EpicGamesLauncher.exe,39770.19921875,714.65625
opera.exe,0.1640625,0.2578125
LeagueClient.exe,0.234375,0.25390625
LeagueClientUx.exe,0.0,8.3359375
RiotClientServices.exe,0.0,18.427734375
Discord.exe,8.08154296875,0.0546875
EpicWebHelper.exe,3960.8818359375,11957.7890625
msedgewebview2.exe,0.0,0.109375
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,0.40625,0.0
steamwebhelper.exe,19.673828125,517.05810546875
stremio.exe,17.0,9.5
steam.exe,0.00732421875,0.0
EpicGamesLauncher.exe,76078.72265625,0.0
OUTLOOK.EXE,102.6005859375,20.20703125
LeagueClientUx.exe,0.1328125,8.1875
RiotClientServices.exe,0.0,14.94140625
LeagueClientUxRender.exe,9.609375,2.99609375
svchost.exe,65.04296875,0.0
steamwebhelper.exe,174.7109375,0.63671875
svchost.exe,0.0,1.205078125
stremio.exe,25.08642578125,9.5927734375
steam.exe,0.0615234375,0.00732421875
EpicGamesLauncher.exe,26973.2578125,121.62890625
LeagueClientUx.exe,0.0,7.953125
RiotClientServices.exe,0.0,14.94140625
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,20.0,0.0
svchost.exe,165.51953125,927.318359375
stremio.exe,16.921875,9.42578125
EpicGamesLauncher.exe,39180.07421875,10.40625
opera.exe,0.1640625,0.1640625
LeagueClientUx.exe,0.0,16.11328125
steamwebhelper.exe,11441.541015625,5563.5615234375
RiotClientServices.exe,0.0,14.94140625
msedge.exe,0.46484375,0.69140625
LeagueClientUxRender.exe,20.69140625,6.15625
svchost.exe,4.0,0.0
stremio.exe,17.1328125,9.8125
QtWebEngineProcess.exe,3.05078125,3.5546875
EpicGamesLauncher.exe,2400.23828125,36.46875
opera.exe,0.15625,0.1484375
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.0,7.953125
RiotClientServices.exe,0.0,14.94140625
msedge.exe,23.84375,74.5791015625
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,28.521484375,0.0
svchost.exe,0.0,3.615234375
stremio.exe,17.18359375,10.365234375
steam.exe,0.43701171875,0.00244140625
LeagueClientUx.exe,0.0,8.703125
steamwebhelper.exe,147.01904296875,347.3349609375
RiotClientServices.exe,0.0,14.94140625
Discord.exe,0.0,0.0546875
EpicWebHelper.exe,1.24169921875,0.0
msedgewebview2.exe,0.0,0.0546875
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,0.35400390625,0.0
stremio.exe,17.0,9.5
steam.exe,0.859375,0.0048828125
EpicGamesLauncher.exe,96998.7158203125,295.0703125
OUTLOOK.EXE,14.0,0.0
opera.exe,70.193359375,5.423828125
LeagueClientUx.exe,0.1328125,7.953125
RiotClientServices.exe,0.0,14.94140625
EpicWebHelper.exe,3953.66455078125,11956.919921875
LeagueClientUxRender.exe,9.609375,2.99609375
svchost.exe,0.35400390625,0.0
stremio.exe,17.90625,10.0
EpicGamesLauncher.exe,3295.3955078125,337.41650390625
OUTLOOK.EXE,14.0,0.0
opera.exe,157.01806640625,42.7421875
EpicWebHelper.exe,2004.82861328125,5995.619140625
LeagueClientUx.exe,0.1171875,8.4609375
stremio-runtime.exe,33.4697265625,16288.6826171875
RiotClientServices.exe,0.0,22.412109375
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,18.1953125,10.16796875
EpicGamesLauncher.exe,2691.79296875,150.8125
opera.exe,844.97119140625,20.41796875
EpicWebHelper.exe,19.234375,3.015625
LeagueClientUx.exe,0.0,11.578125
RiotClientServices.exe,0.0,14.94140625
msedge.exe,39.58984375,0.109375
LeagueClientUxRender.exe,14.4140625,4.39453125
stremio.exe,18.9921875,10.61328125
EpicGamesLauncher.exe,3713.05810546875,1605.12109375
opera.exe,32.6328125,28.248046875
EpicWebHelper.exe,188.859375,108.578125
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.1171875,8.65625
RiotClientServices.exe,0.0,14.94140625
msedge.exe,0.0,0.109375
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,0.572265625,0.0
stremio.exe,17.9296875,10.01953125
EpicGamesLauncher.exe,108563.98974609375,12.1484375
opera.exe,1071091.041015625,111043.73876953125
LeagueClientUx.exe,0.1328125,8.3984375
RiotClientServices.exe,0.0,14.94140625
Discord.exe,0.0,0.0546875
msedgewebview2.exe,0.0,0.0546875
LeagueClientUxRender.exe,21.876953125,2.99609375
svchost.exe,6.416015625,0.0
stremio.exe,17.265625,9.6484375
EpicGamesLauncher.exe,2664.630859375,214.40087890625
opera.exe,72.82421875,24.98046875
LeagueClientUx.exe,0.0,8.3359375
stremio-runtime.exe,33.4697265625,16288.6826171875
RiotClientServices.exe,0.0,21.416015625
LeagueClientUxRender.exe,9.609375,2.9296875
steamwebhelper.exe,0.0,0.1015625
stremio.exe,17.0546875,9.5
EpicGamesLauncher.exe,2509.24609375,87.05859375
OUTLOOK.EXE,14.0,0.0
opera.exe,143.0712890625,8.703125
LeagueClientUx.exe,0.0,8.1875
EpicWebHelper.exe,4087.83984375,12027.2578125
RiotClientServices.exe,0.0,15.9375
LeagueClientUxRender.exe,9.609375,2.9296875
taskhostw.exe,4.3857421875,2.1279296875
svchost.exe,20.5634765625,0.0
stremio.exe,17.3984375,9.72265625
EpicGamesLauncher.exe,2409.75,35.9375
LeagueClientUx.exe,0.0,11.2109375
EpicWebHelper.exe,4.37109375,1.125
RiotClientServices.exe,0.0,14.94140625
msedge.exe,0.0,0.109375
LeagueClientUxRender.exe,14.4140625,4.39453125
taskhostw.exe,7.201171875,0.0
svchost.exe,9.103515625,0.0
stremio.exe,16.8671875,9.42578125
EpicGamesLauncher.exe,2467.5390625,33.69140625
opera.exe,12.63671875,4.47265625
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.0,8.703125
RiotClientServices.exe,0.0,14.94140625
Discord.exe,0.0,0.0546875
msedgewebview2.exe,0.0,0.0546875
taskhostw.exe,23.0078125,20.95458984375
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,17.00390625,0.0
stremio.exe,17.0,9.5
EpicGamesLauncher.exe,2376.41796875,0.0
opera.exe,12.6640625,4.4296875
LeagueClientUx.exe,0.1328125,7.953125
RiotClientServices.exe,0.0,14.94140625
Discord.exe,0.0546875,0.109375
LeagueClientUxRender.exe,9.609375,2.99609375
svchost.exe,0.3642578125,0.0
steamwebhelper.exe,0.1015625,0.203125
stremio.exe,16.921875,9.42578125
steam.exe,0.00244140625,0.0
EpicGamesLauncher.exe,2320.2109375,73.61572265625
opera.exe,24.6328125,3.88671875
LeagueClientUx.exe,0.0,8.703125
RiotClientServices.exe,0.0,14.94140625
Discord.exe,0.109375,0.0546875
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,8.5517578125,0.0
steamwebhelper.exe,0.2890625,0.0
stremio.exe,17.0,9.5
EpicGamesLauncher.exe,2303.23291015625,0.0
steam.exe,0.06640625,0.00732421875
opera.exe,17.625,5.14453125
LeagueClientUx.exe,0.0,7.953125
stremio-runtime.exe,33.4697265625,16288.6826171875
RiotClientServices.exe,0.0,14.94140625
msedge.exe,16.52734375,0.0
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,16.84765625,0.0
stremio.exe,17.93359375,10.2265625
EpicGamesLauncher.exe,2481.5390625,34.94921875
OUTLOOK.EXE,84.0,0.0
opera.exe,79.55712890625,6.91015625
LeagueClient.exe,0.25390625,0.01953125
LeagueClientUx.exe,0.0,8.3359375
RiotClientServices.exe,0.0,14.94140625
msedge.exe,0.0,0.109375
EpicWebHelper.exe,0.0390625,0.09765625
msedgewebview2.exe,0.0546875,0.109375
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,0.2734375,0.0
stremio.exe,17.0,9.5
EpicGamesLauncher.exe,2341.25390625,9.97265625
opera.exe,4.3828125,1.53125
LeagueClient.exe,0.0,0.234375
LeagueClientUx.exe,0.1328125,8.3203125
RiotClientServices.exe,0.0,16.435546875
Discord.exe,0.0,0.0546875
msedgewebview2.exe,0.0,0.0546875
LeagueClientUxRender.exe,9.609375,2.99609375
stremio.exe,16.8671875,9.42578125
EpicGamesLauncher.exe,2447.224609375,8.4453125
opera.exe,97.09375,4.265625
LeagueClientUx.exe,0.0,8.53125
RiotClientServices.exe,0.0,20.91796875
msedgewebview2.exe,0.0546875,0.1640625
LeagueClientUxRender.exe,14.4140625,4.39453125
steamwebhelper.exe,0.0,0.1015625
stremio.exe,22.984375,18.62841796875
EpicGamesLauncher.exe,2740.14453125,63.64306640625
opera.exe,10.21875,3.609375
LeagueClientUx.exe,0.0,11.4453125
RiotClientServices.exe,0.0,14.94140625
EpicWebHelper.exe,0.0,0.0546875
msedgewebview2.exe,1.248046875,3.220703125
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,17.3046875,10.36328125
EpicGamesLauncher.exe,2805.2626953125,397.02734375
opera.exe,6.09375,2.1328125
LeagueClient.exe,3.49755859375,0.0
LeagueClientUx.exe,0.0,7.953125
RiotClientServices.exe,0.0,14.94140625
EpicWebHelper.exe,10.11328125,11.337890625
LeagueClientUxRender.exe,9.8515625,3.03125
svchost.exe,2.40625,0.0
nvcontainer.exe,0.1787109375,0.00048828125
stremio.exe,17.5703125,10.51171875
EpicGamesLauncher.exe,2851.3779296875,446.44140625
OUTLOOK.EXE,70.0,0.0
opera.exe,32.0078125,18.6953125
EpicWebHelper.exe,12373.78515625,36203.22265625
Code.exe,0.109375,0.125
LeagueClient.exe,15.28515625,0.25390625
LeagueClientUx.exe,0.0,9.31640625
msedgewebview2.exe,24186.5419921875,16553.97705078125
RiotClientServices.exe,0.0,14.94140625
msedge.exe,0.0,0.109375
LeagueClientUxRender.exe,9.8515625,3.03125
svchost.exe,33.1845703125,0.0
nvcontainer.exe,0.1416015625,0.0
QtWebEngineProcess.exe,1422.3642578125,707.95751953125
stremio.exe,17.75390625,11.388671875
EpicGamesLauncher.exe,2394.81640625,217.9453125
OUTLOOK.EXE,42.0,81.689453125
opera.exe,1.890625,0.65625
EpicWebHelper.exe,2123.048828125,6038.44921875
LeagueClientUx.exe,0.1328125,8.03125
RiotClientServices.exe,0.0,14.94140625
Discord.exe,0.0,0.0546875
LeagueClientUxRender.exe,9.609375,2.99609375
stremio.exe,17.0,9.58203125
EpicGamesLauncher.exe,2336.7421875,11.5546875
opera.exe,4.75,4.4140625
EpicWebHelper.exe,0.0,0.2734375
msedgewebview2.exe,17.37646484375,0.0
LeagueClientUx.exe,0.0,8.703125
RiotClientServices.exe,0.0,14.94140625
LeagueClientUxRender.exe,21.876953125,2.9296875
steamwebhelper.exe,0.0,0.1015625
stremio.exe,16.7890625,9.3515625
EpicGamesLauncher.exe,2695.6171875,541.37744140625
opera.exe,25.19873046875,6.744140625
LeagueClientUx.exe,0.0,7.953125
RiotClientServices.exe,0.0,14.94140625
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,17.0,9.5
EpicGamesLauncher.exe,2347.21484375,30.703125
opera.exe,4.482421875,0.765625
EpicWebHelper.exe,1.6953125,0.765625
msedgewebview2.exe,7.6748046875,0.0
LeagueClientUx.exe,0.0,11.9609375
stremio-runtime.exe,33.4697265625,16288.6826171875
RiotClientServices.exe,0.0,14.94140625
msedge.exe,0.0,0.109375
LeagueClientUxRender.exe,14.4140625,4.39453125
stremio.exe,16.46875,9.203125
EpicGamesLauncher.exe,2520.548828125,444.95703125
opera.exe,0.96484375,2.796875
EpicWebHelper.exe,18.0966796875,10.87109375
msedgewebview2.exe,0.0,0.0546875
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.0,7.953125
stremio-runtime.exe,33.4697265625,16288.6826171875
RiotClientServices.exe,0.0,21.416015625
Discord.exe,8.15380859375,0.0546875
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,17.796875,9.9453125
EpicGamesLauncher.exe,2778.12548828125,574.25390625
opera.exe,0.0546875,0.109375
EpicWebHelper.exe,42.33203125,29.41015625
msedgewebview2.exe,0.26953125,0.546875
LeagueClientUx.exe,0.22509765625,8.578125
RiotClientServices.exe,0.0,15.9375
LeagueClientUxRender.exe,9.609375,2.99609375
steamwebhelper.exe,0.0,0.1015625
stremio.exe,16.65625,9.27734375
EpicGamesLauncher.exe,2692.09521484375,291.84619140625
opera.exe,19.60546875,6.87890625
EpicWebHelper.exe,10.9609375,12.7578125
LeagueClientUx.exe,0.0,6.92578125
RiotClientServices.exe,0.0,14.94140625
LeagueClientUxRender.exe,9.609375,2.9296875
steamwebhelper.exe,3.5537109375,0.0
stremio.exe,17.2734375,10.51171875
EpicWebHelper.exe,12731.248046875,36424.83203125
EpicGamesLauncher.exe,25983.72900390625,56.0390625
steam.exe,0.00732421875,0.0
opera.exe,2142781.494140625,222176.330078125
msedgewebview2.exe,16154.0615234375,11026.2802734375
LeagueClientUx.exe,0.0,10.66796875
QtWebEngineProcess.exe,1427.1748046875,715.52392578125
msedge.exe,0.2890625,0.0
LeagueClientUxRender.exe,15.88671875,4.69140625
svchost.exe,85.8505859375,0.0
stremio.exe,17.4375,10.4375
EpicWebHelper.exe,19.04296875,6.3359375
EpicGamesLauncher.exe,2478.19140625,58.87109375
steam.exe,0.0556640625,0.00732421875
OUTLOOK.EXE,157909.365234375,172551.10009765625
opera.exe,44.94921875,23.33203125
msedgewebview2.exe,0.5703125,0.109375
LeagueClientUx.exe,0.0,6.515625
QtWebEngineProcess.exe,2.8125,1.3125
RiotClientServices.exe,0.0,12.94921875
Discord.exe,0.390625,2.25390625
msedge.exe,0.0,0.109375
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,17.171875,10.2890625
EpicGamesLauncher.exe,2576.98828125,168.99609375
OUTLOOK.EXE,18.0,0.0
opera.exe,74.328125,23.30078125
msedgewebview2.exe,0.0,0.1640625
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.1328125,6.515625
QtWebEngineProcess.exe,8.642578125,1.828125
Discord.exe,0.0,0.0546875
svchost.exe,0.0,37.70947265625
LeagueClientUxRender.exe,9.609375,2.99609375
stremio.exe,17.2890625,11.517578125
EpicWebHelper.exe,3.875,1.75
EpicGamesLauncher.exe,2354.625,22.28125
OUTLOOK.EXE,98845.25537109375,86777.7451171875
opera.exe,23.90625,8.0390625
msedgewebview2.exe,52.12939453125,0.0
LeagueClientUx.exe,0.0,6.515625
RiotClientServices.exe,0.0,10.95703125
Discord.exe,0.0546875,0.109375
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,2.0,0.0
steamwebhelper.exe,0.0,0.1015625
stremio.exe,16.84375,9.40625
EpicGamesLauncher.exe,2679.810546875,83.62353515625
opera.exe,27.0390625,9.5703125
msedgewebview2.exe,48.814453125,0.0
LeagueClientUx.exe,0.0,6.515625
RiotClientServices.exe,0.0,10.95703125
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,16.6015625,9.27734375
msedgewebview2.exe,41.623046875,38.40234375
EpicGamesLauncher.exe,2624.41796875,420.25390625
steam.exe,0.111328125,0.00732421875
opera.exe,124.91015625,53.30859375
OUTLOOK.EXE,324.0,21.66064453125
LeagueClientUx.exe,0.05908203125,9.7734375
ProxiFyre.exe,14.296875,84.798828125
RiotClientServices.exe,0.0,10.95703125
Discord.exe,0.1640625,0.109375
msedge.exe,0.109375,0.109375
EpicWebHelper.exe,27.01953125,4.7109375
LeagueClientUxRender.exe,14.4140625,4.39453125
svchost.exe,2947.45849609375,1375.72412109375
stremio.exe,16.8671875,9.42578125
msedgewebview2.exe,8157.6396484375,5554.10498046875
EpicGamesLauncher.exe,2701.9296875,103.58984375
OUTLOOK.EXE,504.0,86.642578125
LeagueClientUx.exe,0.0,6.84375
ProxiFyre.exe,3.28125,0.0
RiotClientServices.exe,0.0,10.95703125
Discord.exe,2.4921875,0.0546875
msedge.exe,0.0,0.109375
EpicWebHelper.exe,6.54296875,1.0546875
LeagueClientUxRender.exe,9.609375,2.9296875
svchost.exe,0.0244140625,0.0
stremio.exe,16.734375,9.3515625
EpicGamesLauncher.exe,2594.9609375,33.69140625
steam.exe,0.15380859375,0.00732421875
RiotClientServices.exe,0.0,13.447265625
opera.exe,90.85595703125,17.24609375
OUTLOOK.EXE,108.0,0.0
Discord.exe,0.0,0.0546875
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.1328125,6.515625
LeagueClientUxRender.exe,9.609375,2.99609375
stremio.exe,16.46875,9.203125
EpicGamesLauncher.exe,2567.55078125,0.0
steamwebhelper.exe,0.0,0.1015625
RiotClientServices.exe,0.0,13.9453125
opera.exe,46.0703125,13.71875
EpicWebHelper.exe,0.078125,0.1953125
LeagueClientUx.exe,0.0,6.515625
LeagueClientUxRender.exe,21.876953125,2.9296875
stremio.exe,16.65625,9.27734375
EpicGamesLauncher.exe,2565.62109375,63.64306640625
RiotClientServices.exe,0.0,10.95703125
opera.exe,33.26171875,14.01953125
OUTLOOK.EXE,54.0,0.0
msedgewebview2.exe,13.7578125,2.05078125
LeagueClientUx.exe,0.0,6.515625
svchost.exe,0.58203125,0.0
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,16.46875,9.203125
EpicGamesLauncher.exe,14146.01318359375,0.0
stremio-runtime.exe,66.939453125,32577.365234375
RiotClientServices.exe,0.0,10.95703125
opera.exe,22.29296875,7.69921875
OUTLOOK.EXE,90.0,0.0
msedge.exe,0.0,0.0546875
EpicWebHelper.exe,1.24169921875,0.0
LeagueClientUx.exe,0.0,6.515625
svchost.exe,0.58203125,0.0
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,16.6015625,9.27734375
EpicGamesLauncher.exe,14224.39208984375,33.69140625
stremio-runtime.exe,33.4697265625,16288.6826171875
RiotClientServices.exe,0.0,10.95703125
opera.exe,27.76171875,10.5234375
OUTLOOK.EXE,135.66796875,29.91796875
Discord.exe,0.109375,0.109375
msedge.exe,0.0,0.0546875
LeagueClientUx.exe,0.0,6.515625
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,16.3359375,9.12890625
EpicGamesLauncher.exe,2274.48046875,0.0
RiotClientServices.exe,0.0,10.95703125
opera.exe,10.2265625,3.2265625
Discord.exe,0.109375,0.0546875
msedgewebview2.exe,950.01416015625,2407.43310546875
LeagueClient.exe,0.25390625,0.25390625
LeagueClientUx.exe,0.1328125,6.515625
svchost.exe,0.6083984375,0.0
LeagueClientUxRender.exe,9.609375,2.99609375
stremio.exe,16.734375,9.27734375
stremio-runtime.exe,33.4697265625,16288.6826171875
EpicGamesLauncher.exe,84629.79150390625,0.0
steamwebhelper.exe,0.1015625,0.203125
RiotClientServices.exe,0.0,10.95703125
opera.exe,14.1484375,4.83203125
LeagueClientUx.exe,0.0,6.515625
LeagueClientUxRender.exe,9.609375,2.9296875
stremio.exe,17.58984375,10.078125
EpicGamesLauncher.exe,2406.5859375,92.84228515625
RiotClientServices.exe,0.0,10.95703125
opera.exe,54.2421875,7.748046875
msedgewebview2.exe,0.109375,0.109375
LeagueClient.exe,16.529296875,0.0
EpicWebHelper.exe,0.1640625,0.2734375
LeagueClientUx.exe,0.0,6.515625
svchost.exe,0.96484375,0.0
LeagueClientUxRender.exe,9.8515625,3.03125
stremio.exe,16.203125,9.0546875
EpicGamesLauncher.exe,2414.64453125,0.0
stremio-runtime.exe,66.939453125,32577.365234375
RiotClientServices.exe,0.0,10.95703125
opera.exe,29.1484375,9.5703125
OUTLOOK.EXE,96.0,0.0
msedgewebview2.exe,6.810546875,0.0
msedge.exe,0.0,0.109375
LeagueClientUx.exe,0.0,6.515625
svchost.exe,0.42578125,0.0
LeagueClientUxRender.exe,14.4140625,4.39453125
stremio.exe,16.6015625,9.27734375
Code.exe,3.33984375,2.48046875
EpicGamesLauncher.exe,2403.828125,33.69140625
RiotClientServices.exe,0.0,10.95703125
opera.exe,11.0078125,3.8125
Discord.exe,8.263671875,0.0546875
msedgewebview2.exe,0.109375,0.109375
LeagueClient.exe,3.087890625,0.0
Code.exe,45713.4306640625,4838.2216796875
msedgewebview2.exe,0.0,0.0546875
LeagueClientUx.exe,0.0,9.7734375
