process_name,upload_kbps,download_kbps
RiotClientServices.exe,0.05908203125,0.0
msedgewebview2.exe,6.34326171875,0.0
OUTLOOK.EXE,2.765625,0.0
RiotClientServices.exe,0.068359375,0.0
svchost.exe,0.080078125,0.0
svchost.exe,0.6611328125,0.0
EpicGamesLauncher.exe,0.0712890625,0.0
Discord.exe,0.05908203125,0.0
ProxiFyre.exe,0.05908203125,0.0
steam.exe,0.09912109375,0.0
svchost.exe,0.669921875,0.0
msedgewebview2.exe,0.1181640625,0.0
RiotClientServices.exe,0.236328125,0.0
opera.exe,3.57373046875,0.0
msedgewebview2.exe,38.66552734375,0.0
OUTLOOK.EXE,1.17919921875,0.0
steamwebhelper.exe,0.05908203125,0.0
steam.exe,2.62841796875,0.0
svchost.exe,0.59814453125,0.0
steam.exe,449.09814453125,0.0
msedgewebview2.exe,2.13427734375,0.0
opera.exe,0.224609375,0.0
steam.exe,543.546875,0.0
OUTLOOK.EXE,0.14453125,0.0
EpicGamesLauncher.exe,0.091796875,0.0
steam.exe,451.1318359375,0.0
opera.exe,0.05908203125,0.0
RiotClientServices.exe,0.05908203125,0.0
OUTLOOK.EXE,0.14453125,0.0
LeagueClientUxRender.exe,0.0263671875,0.0
msedgewebview2.exe,208.32080078125,0.0
steam.exe,146.2060546875,0.0
msedgewebview2.exe,0.1181640625,0.0
OUTLOOK.EXE,0.072265625,0.0
svchost.exe,1.712890625,0.0
QtWebEngineProcess.exe,3.12158203125,0.0
LeagueClient.exe,0.0537109375,0.0
SearchProtocolHost.exe,0.107421875,0.0
LeagueClient.exe,0.1181640625,0.0
steam.exe,560.56103515625,0.0
msedgewebview2.exe,3.8818359375,0.0
ProxiFyre.exe,0.0263671875,0.0
Discord.exe,0.0263671875,0.0
svchost.exe,0.7548828125,0.0
QtWebEngineProcess.exe,0.20068359375,0.0
NVIDIA App.exe,1.267578125,0.0
RiotClientServices.exe,0.0537109375,0.0
steam.exe,187.9208984375,0.0
svchost.exe,1.18798828125,0.0
msedgewebview2.exe,0.85205078125,0.0
QtWebEngineProcess.exe,15.21630859375,0.0
?,0.30126953125,0.0
opera.exe,0.36572265625,0.0
ciadpi.exe,0.22412109375,0.0
?,0.1875,0.0
QtWebEngineProcess.exe,8.23388671875,0.0
svchost.exe,0.623046875,0.0
steam.exe,181.96875,0.0
msedgewebview2.exe,11.77978515625,0.0
ciadpi.exe,0.22412109375,0.0
opera.exe,0.44580078125,0.0
steam.exe,276.6474609375,0.0
RiotClientServices.exe,0.05908203125,0.0
ciadpi.exe,0.22412109375,0.0
steam.exe,187.8671875,0.0
steam.exe,332.96484375,0.0
LeagueClient.exe,2.88232421875,0.0
opera.exe,0.107421875,0.0
msedgewebview2.exe,4.54638671875,0.0
ciadpi.exe,0.22412109375,0.0
steam.exe,206.673828125,0.0
msedgewebview2.exe,0.1455078125,0.0
EpicWebHelper.exe,5.73583984375,0.0
opera.exe,0.10546875,0.0
LeagueClient.exe,0.05908203125,0.0
msedge.exe,0.02685546875,0.0
steam.exe,137.2265625,0.0
msedge.exe,0.09130859375,0.0
RiotClientServices.exe,0.1181640625,0.0
QtWebEngineProcess.exe,0.0537109375,0.0
EpicWebHelper.exe,84.974609375,0.0
GameBar.exe,0.19091796875,0.0
steam.exe,231.8759765625,0.0
opera.exe,0.119140625,0.0
RiotClientServices.exe,0.068359375,0.0
EpicWebHelper.exe,6.1650390625,0.0
msedge.exe,0.05419921875,0.0
steamwebhelper.exe,4.453125,0.0
ms-teams.exe,0.13037109375,0.0
steam.exe,266.8759765625,0.0
EpicGamesLauncher.exe,0.0712890625,0.0
RiotClientServices.exe,2.779296875,0.0
QtWebEngineProcess.exe,0.0537109375,0.0
steamwebhelper.exe,12.3125,0.0
steamwebhelper.exe,59.966796875,0.0
steam.exe,243.5107421875,0.0
svchost.exe,0.3173828125,0.0
LeagueClient.exe,0.0537109375,0.0
ciadpi.exe,0.0263671875,0.0
steam.exe,111.46875,0.0
LeagueClientUxRender.exe,0.05908203125,0.0
vgc.exe,1.01123046875,0.0
Widgets.exe,0.1181640625,0.0
steam.exe,297.99609375,0.0
?,1.4697265625,0.0
msedgewebview2.exe,0.1826171875,0.0
LeagueClient.exe,0.05908203125,0.0
ciadpi.exe,0.7001953125,0.0
steam.exe,322.55078125,0.0
ciadpi.exe,0.7001953125,0.0
EpicWebHelper.exe,0.0712890625,0.0
steam.exe,99.47265625,0.0
svchost.exe,0.36083984375,0.0
msedgewebview2.exe,0.05908203125,0.0
ciadpi.exe,0.7001953125,0.0
opera.exe,0.1455078125,0.0
steam.exe,166.1015625,0.0
svchost.exe,0.31591796875,0.0
Discord.exe,0.052734375,0.0
ProxiFyre.exe,0.10546875,0.0
msedgewebview2.exe,0.05908203125,0.0
RiotClientServices.exe,0.19921875,0.0
msedge.exe,0.11669921875,0.0
steam.exe,168.1318359375,0.0
GameBarPresenceWriter.exe,0.16015625,0.0
Discord.exe,0.05908203125,0.0
ProxiFyre.exe,0.05908203125,0.0
opera.exe,0.10546875,0.0
EpicWebHelper.exe,4.90283203125,0.0
steam.exe,199.046875,0.0
EpicWebHelper.exe,6.298828125,0.0
GameBar.exe,0.080078125,0.0
LeagueClient.exe,2.8349609375,0.0
LeagueClientUxRender.exe,0.05908203125,0.0
NVIDIA App.exe,0.1181640625,0.0
steam.exe,321.5625,0.0
msedgewebview2.exe,0.17724609375,0.0
opera.exe,0.1181640625,0.0
RiotClientServices.exe,0.05908203125,0.0
steam.exe,425.412109375,0.0
msedgewebview2.exe,0.54736328125,0.0
opera.exe,0.119140625,0.0
LeagueClient.exe,1.71533203125,0.0
steam.exe,217.146484375,0.0
EpicWebHelper.exe,5.9150390625,0.0
Code.exe,0.05908203125,0.0
LeagueClientUxRender.exe,0.05908203125,0.0
steam.exe,278.9189453125,0.0
EpicWebHelper.exe,0.412109375,0.0
LeagueClientUxRender.exe,0.17724609375,0.0
msedgewebview2.exe,0.0859375,0.0
LeagueClient.exe,0.0537109375,0.0
svchost.exe,0.3515625,0.0
steam.exe,104.9296875,0.0
EpicGamesLauncher.exe,0.35302734375,0.0
msedgewebview2.exe,0.05908203125,0.0
